session_id,segment_id,person_slot,assigned_tid,event_type,severity,start_time_s,end_time_s,detail
session_20260706_175519,leanback_right_1m,right,2,TRACK_MISSING,MEDIUM,359.578,423.894,tracking_presence_rate=0.614
session_20260706_175519,leanback_right_1m,right,2,POSE_ROW_MISSING,MEDIUM,359.578,423.894,pose_presence_rate=0.614
session_20260706_175519,leanback_right_1m,right,2,NO_POINTS,MEDIUM,359.578,423.894,NO_POINTS_rate=0.579
session_20260706_175519,leanback_right_1m,right,2,LOW_POINTS,LOW,359.578,423.894,LOW_POINTS_rate=0.841
session_20260706_175519,leanback_right_1m,right,2,RENDER_NOT_CONFIRMED,LOW,359.578,423.894,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_right_2m,right,2,NO_POINTS,MEDIUM,429.894,494.210,NO_POINTS_rate=0.851
session_20260706_175519,leanback_right_2m,right,2,LOW_POINTS,LOW,429.894,494.210,LOW_POINTS_rate=0.926
session_20260706_175519,leanback_right_2m,right,2,RENDER_NOT_CONFIRMED,LOW,429.894,494.210,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_right_3m,right,2,NO_POINTS,MEDIUM,500.210,564.525,NO_POINTS_rate=0.891
session_20260706_175519,leanback_right_3m,right,2,LOW_POINTS,LOW,500.210,564.525,LOW_POINTS_rate=0.950
session_20260706_175519,leanback_right_3m,right,2,RENDER_NOT_CONFIRMED,LOW,500.210,564.525,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_right_4m,right,3,TRACK_MISSING,MEDIUM,570.525,634.841,tracking_presence_rate=0.603
session_20260706_175519,leanback_right_4m,right,3,POSE_ROW_MISSING,MEDIUM,570.525,634.841,pose_presence_rate=0.603
session_20260706_175519,leanback_right_4m,right,3,NO_POINTS,MEDIUM,570.525,634.841,NO_POINTS_rate=0.807
session_20260706_175519,leanback_right_4m,right,3,LOW_POINTS,LOW,570.525,634.841,LOW_POINTS_rate=0.948
session_20260706_175519,leanback_right_4m,right,3,RENDER_NOT_CONFIRMED,LOW,570.525,634.841,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_right_5m,right,3,NO_POINTS,MEDIUM,640.841,705.157,NO_POINTS_rate=0.930
session_20260706_175519,leanback_right_5m,right,3,LOW_POINTS,LOW,640.841,705.157,LOW_POINTS_rate=0.996
session_20260706_175519,leanback_right_5m,right,3,RENDER_NOT_CONFIRMED,LOW,640.841,705.157,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_left_1m,left,4,TRACK_MISSING,MEDIUM,711.157,775.472,tracking_presence_rate=0.546
session_20260706_175519,leanback_left_1m,left,4,POSE_ROW_MISSING,MEDIUM,711.157,775.472,pose_presence_rate=0.546
session_20260706_175519,leanback_left_1m,left,4,TID_SWITCH_OR_COMPETING_TID,MEDIUM,711.157,775.472,"competing tids={3: 130, 4: 638}"
session_20260706_175519,leanback_left_1m,left,4,NO_POINTS,MEDIUM,711.157,775.472,NO_POINTS_rate=0.687
session_20260706_175519,leanback_left_1m,left,4,LOW_POINTS,LOW,711.157,775.472,LOW_POINTS_rate=0.746
session_20260706_175519,leanback_left_1m,left,4,RENDER_NOT_CONFIRMED,LOW,711.157,775.472,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_left_2m,left,4,NO_POINTS,MEDIUM,781.472,845.788,NO_POINTS_rate=0.755
session_20260706_175519,leanback_left_2m,left,4,LOW_POINTS,LOW,781.472,845.788,LOW_POINTS_rate=0.898
session_20260706_175519,leanback_left_2m,left,4,RENDER_NOT_CONFIRMED,LOW,781.472,845.788,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_left_3m,left,4,NO_POINTS,MEDIUM,851.788,916.104,NO_POINTS_rate=0.865
session_20260706_175519,leanback_left_3m,left,4,LOW_POINTS,LOW,851.788,916.104,LOW_POINTS_rate=0.959
session_20260706_175519,leanback_left_3m,left,4,RENDER_NOT_CONFIRMED,LOW,851.788,916.104,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_left_4m,left,6,TRACK_MISSING,MEDIUM,922.104,986.419,tracking_presence_rate=0.598
session_20260706_175519,leanback_left_4m,left,6,POSE_ROW_MISSING,MEDIUM,922.104,986.419,pose_presence_rate=0.598
session_20260706_175519,leanback_left_4m,left,6,TID_SWITCH_OR_COMPETING_TID,MEDIUM,922.104,986.419,"competing tids={4: 182, 5: 8, 6: 698}"
session_20260706_175519,leanback_left_4m,left,6,NO_POINTS,MEDIUM,922.104,986.419,NO_POINTS_rate=0.868
session_20260706_175519,leanback_left_4m,left,6,LOW_POINTS,LOW,922.104,986.419,LOW_POINTS_rate=0.954
session_20260706_175519,leanback_left_4m,left,6,RENDER_NOT_CONFIRMED,LOW,922.104,986.419,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_left_5m,left,7,TRACK_MISSING,MEDIUM,992.419,1056.735,tracking_presence_rate=0.370
session_20260706_175519,leanback_left_5m,left,7,POSE_ROW_MISSING,MEDIUM,992.419,1056.735,pose_presence_rate=0.370
session_20260706_175519,leanback_left_5m,left,7,TID_SWITCH_OR_COMPETING_TID,MEDIUM,992.419,1056.735,"competing tids={6: 148, 7: 433}"
session_20260706_175519,leanback_left_5m,left,7,NO_POINTS,MEDIUM,992.419,1056.735,NO_POINTS_rate=0.836
session_20260706_175519,leanback_left_5m,left,7,LOW_POINTS,LOW,992.419,1056.735,LOW_POINTS_rate=0.956
session_20260706_175519,leanback_left_5m,left,7,RENDER_NOT_CONFIRMED,LOW,992.419,1056.735,no per-row render visibility field available in mmWave pose logs
